t,delta_1,quadratic_1,delta_2,quadratic_2,delta_3,quadratic_3,delta_4,quadratic_4,delta_5,quadratic_5,delta_6,quadratic_6,delta_7,quadratic_7,delta_8,quadratic_8,delta_9,quadratic_9,delta_10,quadratic_10,delta_11,quadratic_11,delta_12,quadratic_12,delta_13,quadratic_13,delta_14,quadratic_14,delta_15,quadratic_15,delta_16,quadratic_16,delta_17,quadratic_17,delta_18,quadratic_18,delta_19,quadratic_19,delta_20,quadratic_20,delta_21,quadratic_21,delta_22,quadratic_22,delta_23,quadratic_23,delta_24,quadratic_24,delta_25,quadratic_25,delta_26,quadratic_26,delta_27,quadratic_27,delta_28,quadratic_28,delta_29,quadratic_29,delta_30,quadratic_30
0.06306306306306306,49.41994572773602,49.40256376219831,48.575867070496635,48.48124736271125,50.297144903431246,50.30817427072749,49.55641734737832,49.631971989637755,48.32269489832276,48.256846298851805,48.236280475212936,48.248202823142535,50.16478621728023,50.17937006549004,52.320818203516154,52.303327528426536,49.95863220309147,50.000859521115785,52.11497798725866,52.1625832271286,50.85925467366302,50.91638391508843,50.287617140774714,50.28866009266517,50.46198935890682,50.493042777859685,47.10016342752145,47.03914486754111,49.06035373304194,49.090130314859216,47.870045204839805,47.777923259685984,50.70275806664336,50.695988183512206,51.95448939040787,51.98720926976229,47.647851620055704,47.57166173318066,48.33292134326345,48.25792529012028,50.18479154144249,50.21346554144232,51.26342856354065,51.29137163833429,48.80578425562977,48.78773910397482,50.13876017405616,50.12747972102365,44.90169508417162,44.67883674821388,50.78563696927867,50.83883063453863,50.529847988459096,50.45452258936413,50.61486543132898,50.62238629080197,52.47851562002096,52.516815896930495,51.486746410461215,51.41985366392732
0.06406406406406406,50.61783105473781,50.602959774001285,50.532794483158916,50.44453823739524,49.86269030396471,49.87064170782104,50.0056337990563,50.08158756247425,49.940773985621156,49.88912707099953,49.74113922878931,49.750736400594036,49.84564897971626,49.86752142591567,50.91939498702415,50.90156369801015,49.556514890150055,49.58152995089662,51.214679890656605,51.263572422057145,49.65996672091515,49.71569390571099,50.12308053983091,50.119346266617555,49.44877140058195,49.47522892204525,50.33298538969365,50.271636768453874,49.368967808480235,49.402857540492406,47.61526271853606,47.52493262302903,49.69592206577204,49.688921770506255,50.685504990530646,50.71664991501714,47.702414602433,47.623367833694694,48.72779009596507,48.656587530165176,51.37953117472102,51.406881965388436,51.052107768068105,51.08385632362583,46.98273608421958,46.974596826233665,50.86355534493639,50.85352311702279,41.45902063922054,41.21907135524398,51.21496963025417,51.26926267341259,49.72928070960694,49.65136543142826,49.14432014761216,49.14876745100062,53.03537985153139,53.07235437459191,48.47245598500453,48.414454105802506
0.06506506506506507,51.804546354168366,51.794668199212126,50.787163063569466,50.69886497040292,50.56732890342764,50.57336442461691,49.84592983885401,49.922123097873985,50.349884457616646,50.300872312378196,48.9550103748355,48.91522078533014,51.297825338237445,51.31947155024528,49.69353360490352,49.6757233123773,49.6309202154205,49.65842275338778,51.05085841859911,51.09840835400066,49.67469957840075,49.73133215489666,50.54911251962638,50.5435650272303,48.591290519344355,48.61241083205877,47.22084822636121,47.145557255124004,49.69316047463424,49.73332884717462,49.304467619850804,49.21978068154868,50.043405410553454,50.03874355150666,52.365442566734,52.40012761975032,45.30513967831823,45.222534712673564,49.12146665571542,49.05377541062394,49.814860252560415,49.84650443107041,50.45983309636269,50.492178564338325,48.538201079445656,48.53044481806275,51.90632340802196,51.89857950605328,43.52397553265577,43.299737810172985,50.16743380915199,50.22086038366882,50.52935041027923,50.45537315542898,49.69705628906214,49.70041379154235,52.66084182412965,52.69763519655169,49.858840054921,49.80609610037771
0.06606606606606606,51.83268387645754,51.82896221121304,51.530696767649076,51.447050759358504,49.846359366380995,49.85009566367981,49.972219792712096,50.0479193966636,50.62444460230153,50.57336773952225,48.28311587534465,48.248040887366855,50.62485792133448,50.65147580800652,50.1599005402521,50.14290237628169,48.54061074075544,48.56847909252518,51.74994662703007,51.79818209607035,50.59662407585633,50.65593079767784,51.840272138605954,51.83758714795823,49.894520663133875,49.91052566483235,49.213581007908815,49.14859504520514,48.53623847616373,48.58026415564436,48.43098543219951,48.357645438331296,49.289192920543655,49.28526626099976,51.504733980298425,51.54204192551866,48.0335837230211,47.948159788801284,48.40340476577459,48.331224462818575,51.2736850974419,51.30392056087892,51.85398892809557,51.889711764530894,48.47199764585078,48.4599643625141,50.12675847270094,50.10776953147251,42.95215827432823,42.732355803480914,50.386487061409085,50.438465064006664,50.43310540605059,50.359924028284716,49.17826512863188,49.17947248351136,52.72838702240506,52.7640410147164,51.23742184982949,51.18325570261365
0.06706706706706707,50.77498162522862,50.772928896651905,51.76289219993259,51.69363009781056,51.76924739109859,51.77511395869186,49.803686301234144,49.87880999018202,49.80128122775168,49.75204637887945,48.004414607480186,47.97102340363065,51.237601954185806,51.26620914983508,51.12539955818764,51.1103300017038,48.91988853522939,48.9450303433765,51.927077716036,51.973525376991724,50.535934080679034,50.59389194482976,51.981509557114535,51.975073448948194,48.810954271800234,48.82108809087298,49.58376146104362,49.52974225426007,48.664567622570544,48.710120737213444,48.86922994156806,48.79763780782324,48.32407416539614,48.31636090603109,51.68419160973123,51.72461906664415,46.571652514959844,46.50068383908353,48.357832795122825,48.286227159020804,49.504457460008915,49.53080552811878,51.048809835889855,51.087253289277086,48.08365188600487,48.08464938694107,49.2968524756388,49.28605525280588,45.79299361521902,45.59004276383206,50.838598388517894,50.891351502449254,47.90624280998579,47.83781702015768,48.89747805539693,48.910014790082386,52.982715290197575,53.022053079751544,50.175790053648086,50.11839752007948
0.06806806806806806,49.65501519062549,49.649608577653865,50.74836872638057,50.66944864974672,50.68736206713422,50.687027022372334,49.69293779261448,49.76862702610246,50.88528411907095,50.82188297182295,47.48288231659864,47.44978382888561,51.0144794056812,51.04084599788435,49.034385658499616,49.011926971927934,49.49468080962476,49.5180237783701,51.443031078627335,51.489846907626394,50.827756728395755,50.8885933816597,50.4068538717838,50.39910945752553,48.65789456924621,48.66790622184132,50.02683846496509,49.97700265639313,49.25694635111658,49.30028026507809,47.421656992932284,47.35101137310802,48.1240493389362,48.112262400617325,51.45255241898304,51.493331338159514,49.90210055021846,49.826473238270616,48.78289845071548,48.71627743779314,50.94130484108181,50.96655629367965,50.70807404311109,50.74388679159021,47.728805226505514,47.718558976442424,51.29833100127936,51.27960073214026,41.70053759690184,41.49999030053446,51.593521445272955,51.64727693862757,49.7086650425601,49.6558841349993,48.37444387356737,48.38659076350136,51.17375709153578,51.20998184622556,51.60173514642685,51.55498433370862
0.06906906906906908,49.32839740824875,49.33369974716953,49.887908265480654,49.81585896326404,50.11516501752956,50.106427947943644,49.87199936555497,49.94792930736787,49.43479781578655,49.36737006900921,48.148251032050524,48.11458325183493,50.55015260482102,50.575030207202275,51.31943696303419,51.295661987240905,48.51651221707397,48.53805616170448,52.24047723888559,52.286246403781476,50.30829124046756,50.36929734098299,50.76902783438392,50.76049424415746,48.83457536927557,48.84207348918376,48.64983607693627,48.59397771571713,50.195000942373774,50.23948194506482,48.99469877575111,48.92450864574449,49.894916568365716,49.887510539019786,51.23297169004924,51.27547876227459,46.58034681542139,46.496639847343005,50.95827737257224,50.89956515844278,50.55493148288942,50.582795751342736,50.721785285482554,50.755140860483024,49.011858506704336,48.99847251686173,52.30801051176881,52.27998053502216,41.344990155913706,41.131183643572626,50.29413590720542,50.34849486250561,52.47360039332941,52.41651960051653,49.7124734507115,49.725572485741964,52.33709359041825,52.374634945933394,50.646038887279964,50.59557001598315
0.07007007007007007,48.40987759619318,48.420235089839224,50.372285492904375,50.29560852321713,50.09413092817816,50.08996434273044,49.55585546150978,49.63094252887569,51.6201913938531,51.56155452182988,49.66439731168403,49.625185427309205,49.50108476050846,49.528989229920796,50.23044211014369,50.20767140023637,48.867372123055674,48.887650661627646,52.54591380912264,52.59277736920424,50.263499439491795,50.3261357867938,50.33093584361551,50.3197295635823,49.08673270573532,49.093831268630076,48.25188846694928,48.2044577993081,49.14514378898954,49.194293704179074,48.82024592354038,48.76611684713088,49.88488328203438,49.877354317641064,52.339710234140384,52.38130014108967,48.10450721589486,48.02926009628144,47.59979148534734,47.53750803826958,50.62901476072627,50.653986429077,51.879955820057006,51.90885901814369,49.58061088079914,49.566105241373364,51.38227845520355,51.353773157300026,44.94260499215267,44.74093976207811,50.636751567485064,50.690658562752475,48.5809004197851,48.51984529250495,49.990102139427435,50.00377910322787,52.470074954389354,52.504931722079895,51.34697773432993,51.3019437767929
0.07107107107107108,50.60502618789283,50.60581707927082,50.29475735410901,50.22411044876132,50.411039702750614,50.40912135033798,49.502034505171316,49.57673179420104,50.46982197194559,50.41644093323083,49.41513527470305,49.37633965326803,50.54710560015131,50.574114558101996,51.46846655782287,51.44501081074737,47.851225542834996,47.880398881675276,51.8785028475483,51.923946377858236,50.67060174887122,50.73350647384917,50.0665853547437,50.055362397574676,48.22828586474661,48.23546339540688,48.08075193401179,48.039273285927855,49.87096553724604,49.92133107862729,47.41158342612776,47.364680978830975,49.38464544743711,49.37948905119667,51.243029028348644,51.283947382310416,48.68856898642386,48.62716724235854,49.80494537202694,49.740079728561234,48.90337202732722,48.922262621747734,50.43579454529157,50.47122650282343,47.71703425336141,47.70191662797037,51.77763289161985,51.74964668582707,41.06518879045346,40.85982184170142,50.30183483919126,50.35573456708914,50.057333124804124,49.99761459987567,49.280208190441044,49.29319981000657,52.30514106861314,52.33896234705492,49.539368784411806,49.48454245186598
0.07207207207207207,49.456716086441354,49.468617788594365,50.78554661156362,50.70977797978759,50.85592119618108,50.85050179262364,49.73624451331832,49.811412833803004,49.3373130032338,49.28238755531464,47.848012349213185,47.811986361786985,50.52289255294261,50.546154255975196,52.75292119400898,52.717231066027395,47.60987822195238,47.63091367504983,51.92564324244613,51.97278703702794,49.85751148547763,49.919987534892,51.06022356137531,51.043682210739576,49.536810880121365,49.54266000430208,48.62809271829082,48.58505134746755,50.99603006991421,51.04451383366698,49.55204099944391,49.506524784135316,50.667980751906086,50.67252154263298,51.99727706599131,52.03967099475459,47.51582475877749,47.44872922800919,47.695265152666785,47.64001872909814,51.32023454839895,51.33693873520419,49.859137901269946,49.89214894967259,46.608585067902304,46.59505801541207,49.76341894364928,49.72716678301315,43.47393062239868,43.2617280256315,50.91878223703017,50.973068632024095,49.09988662153752,49.055754869861914,50.072534596345626,50.093449232609466,52.374385791856525,52.40827979191768,49.84062599328276,49.779382184185565
0.07307307307307308,50.29470396612336,50.30296932214704,50.88673358513973,50.81469031810261,50.00823484057903,50.01122491875589,49.152913052508225,49.22743351596668,51.135954757038725,51.08809764544072,48.3298720758063,48.28725242696432,51.52456391366436,51.54572281925791,51.0759867527578,51.04083364150209,47.48327709821033,47.49946694104356,51.954647923661625,52.00124099705333,51.022797137105144,51.085213553041605,50.81828729598509,50.8028126623811,46.68147517015069,46.67675486922958,47.828803229854834,47.79214100046382,49.15727063366832,49.20459966351291,48.63216249307822,48.579333516513664,49.53868036049202,49.5346128910261,52.378332039224674,52.42186729683348,47.58581231940948,47.522560305671114,48.1013710273032,48.05790253443034,50.99894837990031,51.01520646030497,51.5260559798501,51.55844976058029,47.9212172406464,47.904936213370746,49.32125574116843,49.291658359999815,43.45640965789474,43.23386335975704,51.66748490150149,51.72172144006929,48.628988563640384,48.5807322496893,49.904857876492144,49.93374868933391,53.0299716965891,53.06436260165469,50.48265686587692,50.414589722280994
0.07407407407407407,50.522617841105394,50.526149454247395,50.25722240176304,50.1826212532761,51.55117730713424,51.55101018524188,49.46806133567867,49.54291683333223,48.702852995556235,48.639334655721406,48.42674513382668,48.37294531477652,51.59361187378734,51.619837789647505,51.975290122830835,51.942562450719585,48.31208633857999,48.31664990906813,52.00021146631779,52.048030787634644,50.20210495951207,50.26416675476295,49.61455253809519,49.596858592101306,48.829090650564666,48.820808308474895,47.17723597639719,47.14569855057237,48.82529539030343,48.87089908455737,48.18390119007679,48.127888452107904,50.26884713887032,50.27270394258698,51.61977815990964,51.665172527084735,48.55858565474428,48.49666149698689,49.034782558744354,48.99721841696548,51.22137037926877,51.23844456486862,51.551730325651064,51.5836457182091,49.53326224480605,49.51469178059915,50.3204596333303,50.28189381657731,46.70772991386505,46.25138992571712,50.345589990123614,50.40027172166215,49.27448728811409,49.199942090811646,50.31635961078159,50.34763166801706,53.6116343892335,53.64446462903564,51.42632686652736,51.360676483026054
0.07507507507507508,49.31479300228202,49.325237642429435,51.61584902312379,51.53731792794549,52.59282189876596,52.58555002780331,49.52819296489169,49.603345785169125,53.21804766439443,53.1531606281894,49.199169432331715,49.146034841556286,49.37046263939418,49.39259801203177,50.29656000921403,50.26850088755299,47.95505901371462,47.964007080001224,53.217039468218516,53.26201281068339,51.40843126148303,51.470515489001755,50.056110511094914,50.044521365740124,48.36801626664861,48.36217126627052,49.47782831171302,49.45679740166799,49.279972656222526,49.32444656775557,48.87176993103582,48.82485105139373,49.72264613948816,49.72528739350015,50.84264428343994,50.88751899599042,48.03310289143321,47.97432808288087,49.190398891206065,49.142680330861445,51.79264381102841,51.81379665436448,51.820745910925595,51.85204607105835,48.877051076687394,48.86359395179956,51.6220054620515,51.58476470502952,43.3102939177781,42.870373301747236,51.5233873593923,51.57822660873354,52.458169137085235,52.379820882488886,50.01891645838526,50.04550571153757,53.575520565400126,53.61206840196746,51.41505163596298,51.34821337168451
0.07607607607607607,50.978396221988994,50.990021889393056,50.96886077486798,50.88418656603734,50.23705685261285,50.222962032581194,50.157725541075976,50.232529408451185,49.249746904660576,49.19835258488825,47.63560572760405,47.58002094675839,51.42614880975683,51.45078630372944,49.20926195007545,49.17366642847312,47.8706613413663,47.8843881710457,51.943499239307656,51.988922759132336,50.52958266050955,50.591811084800725,50.70060251632727,50.69081464817149,49.53734899831835,49.535334382689925,48.493551139384344,48.46786292512309,48.72924345128639,48.77450807819953,47.703910596762356,47.64502450652623,49.21937771583892,49.227413513135275,50.347039343745095,50.39380477491392,46.34501311366774,46.28643727409982,49.96744487349004,49.92380919007215,50.998709826627405,51.02188153512813,52.062650142080095,52.099567650205564,49.347327418823724,49.334834405403726,50.60085952419401,50.568362622924624,47.26319917035396,46.83505650706037,50.43948863126202,50.49433539016495,51.586651469814996,51.52021948772426,50.97374555867806,50.99813992258473,52.58958108450622,52.62813677198692,48.87352193475787,48.80455745676827
0.07707707707707707,51.9997104562634,52.007359153265085,51.395203516053705,51.31295698736691,50.40208448213421,50.39377591508251,49.63965053419223,49.714751413537904,51.57056144886734,51.51750753231073,49.36066951142419,49.306988710394634,52.207699067113914,52.228814242418785,51.051383105834596,51.01096520175408,49.1802849296397,49.19545945455614,52.08032566707151,52.12490327739632,49.97600659638667,50.03781685897806,51.55172024966495,51.53845984488338,48.21559961573156,48.21289392613933,48.520480362754526,48.49762338387721,48.24319922562146,48.28566397570152,49.454117913602744,49.39768190486697,49.40677485841315,49.417288359965035,52.547793869288064,52.59254812495329,48.12375144645575,48.06376736996733,47.95685936832486,47.92070557514481,49.932250410574134,49.95859905651438,50.20471130603279,50.241511631287224,48.3764397021635,48.35288147589191,51.928795629401634,51.89663659513364,41.22982063855518,40.83780662904827,50.5542622768334,50.60827070146617,51.081373522848516,51.02165744034273,51.09222785139884,51.116520654551884,52.965311354478416,53.00663288809949,51.08408271663482,51.01723528887664
0.07807807807807808,49.67920090547574,49.68714527124317,51.30312496332882,51.2310541549621,50.79593668096385,50.784660412014944,49.51579211835135,49.59170258426534,49.43480133130246,49.375099236511936,49.6460947510828,49.6074994076169,50.389920786330535,50.4142703974717,50.69822696873738,50.66312873964197,49.03376929114846,49.05312830106685,52.28750336250613,52.333139430602955,49.27076442629432,49.332136365726285,51.13149839286587,51.12245943414424,49.91463274947252,49.908876340992165,47.858975506762306,47.84106114298858,49.18285306630388,49.228145889332325,48.88010168783343,48.82842074278095,48.07664790850218,48.09010122498687,51.06608617858175,51.10938549502509,47.80467966513154,47.74379650607407,48.042780547326615,48.018985175208726,51.53763570743483,51.56642072974351,50.804284300486884,50.83856524462753,48.4398087860623,48.41907259974032,50.41234441267889,50.36868393521732,41.32636783803741,40.93019460549087,50.714459606847875,50.768247241756846,50.86900756850315,50.81250146260231,50.12081041712946,50.14600513320066,53.57186680501453,53.612344390364775,47.788357451952194,47.71307198907546
0.07907907907907907,49.79630411195741,49.811507804163426,49.74350577112364,49.66381932595614,50.66339680706929,50.67075041638384,49.68177025618432,49.75823853159538,50.758401371593315,50.68814773110102,48.73418074764536,48.69997216556694,50.10117737257366,50.12190982501704,51.05742800760969,51.02929010289127,49.617663162804426,49.641954379140394,51.29849089484574,51.345173214117565,50.42575884151931,50.48748378070455,49.41242227450073,49.40658276585353,47.535818407353815,47.53229237712215,48.60236338006566,48.57266894200365,49.297263244289745,49.343884217003996,47.84948132021767,47.80451625547837,49.96644884712255,49.96842185222232,50.915981605156304,50.9541330491939,47.26116509007543,47.20472165666067,48.24385404047753,48.21849676337665,51.78841761313736,51.82039771582756,52.22270119811789,52.257588025144074,50.72851929079036,50.71314173841917,51.739257077514104,51.691064064827664,40.88423262396789,40.49272150429097,50.957511153200166,51.01147306241635,49.61743429925567,49.56414243587013,49.95614289879179,49.9789128731636,53.272270056973824,53.314406295779065,48.316894537724686,48.23786077171865
0.08008008008008008,50.71723255842798,50.732948779871435,51.614572231646754,51.52844264441455,50.73918183889727,50.75108629668948,49.17564620570648,49.25236108306012,48.38623238274531,48.31574257365825,48.202855667833155,48.1767315451529,51.758843511913625,51.7793545509262,50.18146571275319,50.151117722972224,49.80814723067209,49.82993547255724,51.88512547722152,51.93327124947649,49.66996468740201,49.73079881377948,50.96672572587935,50.95921571776994,47.55070982068992,47.54959482915572,47.922351622013544,47.89236454559961,48.76763618203259,48.811172941972586,49.388317280414725,49.348222485925874,47.99843993940222,48.002577013427526,49.87012789886387,49.90731974822849,48.73502010793896,48.671644281312275,46.21670217760139,46.19790991268951,50.365260262733415,50.39736199366537,51.03338271267737,51.07002997672826,48.24016763625207,48.228196803994805,48.916405282569464,48.861370576638144,43.20781043443641,42.819060038822286,50.585385219474915,50.63885128125702,49.43648075976875,49.3849918045217,50.53258457511551,50.55639400352426,51.87593856832021,51.91645501089522,49.317871992208644,49.24248063791968
0.08108108108108109,49.30365555052596,49.31849516121399,50.526950761159576,50.447497949707135,49.90336087217281,49.913868625636695,50.08105464442842,50.158070540229616,50.92635974167462,50.857529144059,48.953840182919976,48.928019315396085,49.94985962987944,49.96980687735079,52.12996893012911,52.095093412482996,47.202282051031005,47.23271593684254,52.766628600364584,52.81659896431397,50.64985414204674,50.709360911700124,51.99852539568159,51.98636179088977,48.50213835911529,48.491628630224156,48.22743746648868,48.19326298023222,48.250172557235906,48.293839808831926,49.25110462693591,49.21705108942021,50.13509505303463,50.1384134412518,51.3334655468195,51.36982950058177,47.69798412266805,47.64250352863808,48.443782372879625,48.43745203744673,50.73211394368988,50.76480938457421,51.30800247172938,51.342112604881265,49.72556253893221,49.72383434450063,51.17633959606081,51.12127870478873,41.901421577393165,41.5155727208176,51.400693421056324,51.45436576726554,51.297104050053875,51.2483134370177,50.3838174258494,50.407439717850494,53.115024321569116,53.153764930081344,50.894366677059935,50.823293274193816
0.08208208208208208,50.72398258769705,50.740691528448096,50.04749946196563,49.96632322327656,51.55665694704615,51.567874386705014,49.74031680919953,49.81806393983727,51.3187666130554,51.24762906833702,46.14891640113456,46.13797657903375,51.10555050623964,51.126063819217904,51.1907383097259,51.15737869242696,48.632332886739334,48.657367713825295,51.74262518654686,51.79033837434292,50.05461302571539,50.11520337654607,52.379237857861554,52.372255504455,49.668371126370616,49.64988289894863,49.422214244191565,49.38594289368767,49.001542972170796,49.045250701553144,47.136393498499594,47.102070059646344,49.99707023001136,50.00795705704195,52.53302378433019,52.567949153524715,44.87535673577285,44.802949044896415,47.85934256818983,47.85698359752553,51.069366061487656,51.10251218098247,50.9620884292344,50.99591396031968,49.621381858042525,49.616719841350246,49.37137159512185,49.30645510483337,43.86789324861344,43.4884022872868,51.62394884394912,51.67805835815179,51.12289422594748,51.06854678276736,50.9213029933816,50.94175498389045,53.26914408361459,53.307226514614925,50.360760508400716,50.28360894327713
0.08308308308308307,49.94297555159763,49.96508474747873,51.78696432324678,51.710271878223224,48.99566122177555,49.00624439054528,48.724164603826296,48.80195844276221,51.703128324282986,51.62559184546896,49.686503577943526,49.672235144961036,50.52426611019665,50.54666637355753,50.63301945542738,50.596551285034316,47.42115535725248,47.45342888159252,51.696884714545824,51.74238804518318,50.68965597389827,50.7530634715916,49.567607609991434,49.559464052234254,49.63037941732382,49.613535746845145,47.41666091645512,47.365051604926286,48.47148856332887,48.51542948162862,49.42176253067347,49.38249752717214,49.392215508808704,49.395332913419196,50.59524751599824,50.63574968637728,47.54801710519709,47.47277343913255,48.95260474716229,48.943699817403136,51.34837584486268,51.382383852384045,51.378781413440635,51.41571596908605,48.692933910132865,48.6901366849586,49.84405456746225,49.7666572396889,43.42651298204966,43.03715453518818,50.765408576875274,50.81911185736207,48.79327280168754,48.72231064592855,49.94895801157469,49.97719390867128,52.20521529454558,52.244464821285845,50.61273787433154,50.516744835839575
0.08408408408408408,50.595238467033184,50.609042769958535,49.99310541672627,49.918849622909086,50.60050910160892,50.616673273444675,49.8798521504584,49.957347069233116,51.27175124068958,51.1981006749958,47.73363424695165,47.728024423063005,49.73403123225095,49.75503531377205,50.54918267733781,50.51517114771261,48.031528586727276,48.0650820510843,52.28884796824563,52.33415800592557,50.92852597850353,50.99292549022232,51.8799149813484,51.872304121465724,49.44119445192962,49.42508407191147,48.45071487122726,48.41045759808401,48.76177329534089,48.805433251312905,48.88518015649328,48.838604022662366,48.96967150533501,48.98117858545772,51.733898213537884,51.78003358052574,46.96889299960449,46.87804063576141,48.90353755016534,48.90011316946104,51.171099755061256,51.20535701543964,50.63992301598897,50.67718765057218,49.01260871928505,49.00743994044061,50.2544948066528,50.184939068579155,41.292692404536695,40.90159257654665,51.573289859863216,51.62808770830971,50.31987500884192,50.25770815767952,50.14467835940767,50.176632353795945,52.81349925980918,52.850697402895534,49.189573742380304,49.08735529741392
0.08508508508508507,51.48617884552514,51.49188055843299,51.56663837703602,51.486473964928,50.64009657497313,50.658664463794764,50.16969751243524,50.24755165145634,48.99899757143443,48.92117012512524,48.22817861960985,48.22249455446166,50.0004854347993,50.02579240937787,51.20906177537458,51.18732384286177,47.60336162257434,47.629317377151494,51.33729180647103,51.380715216786925,50.861909575368266,50.92685260024442,51.93492879806618,51.92145557288946,48.85530505819769,48.84106464090669,48.836455999675486,48.78943872017768,49.160873640950484,49.20289273268503,49.72928915254067,49.67534395232546,49.19042924763322,49.207526410133696,51.85471993194911,51.89979631534455,47.93002777530398,47.85310872372839,48.64976017173315,48.63749611073838,51.29493165690758,51.32516982065539,50.441275092127015,50.47438288957305,46.93896749784177,46.938539939309734,51.331699054332,51.256280952544536,46.56202464289828,46.17736879615438,50.835709315809574,50.89078061798154,50.801078451626566,50.74621527952576,50.304799368936294,50.33717745228319,51.86481777744861,51.90158030475479,50.858295053811986,50.74544243851206
0.08608608608608609,49.442952036094894,49.446849918505464,50.01989979801244,49.94615675746976,50.91050663101665,50.92802506970525,49.52083891976566,49.59893817118148,49.93469392153936,49.85885135156522,47.88573385591387,47.877835549958746,51.60062750131958,51.62301897377537,51.96410757269068,51.940981613903205,48.43767905579842,48.47309222928812,51.52312942310332,51.56332592049737,49.973305979696356,50.03833885564908,49.435660580356384,49.42362431146104,48.85062233600222,48.83595234356888,48.604005635154316,48.56129849037537,49.13623763083062,49.17649127098309,47.552630374310844,47.49551821223512,49.235046039570605,49.250532138040754,52.33669558878622,52.382882745519176,48.8012304092449,48.72283260681437,49.363098651939545,49.360738487936054,50.68690390164484,50.71702900938773,51.76858776506651,51.802872899969074,48.921379464270245,48.91179323435158,49.494191179900746,49.40834985655034,43.40905653190397,43.035201245305714,51.96358696487559,52.01918797322696,49.897655440996296,49.843112425761255,49.772396885229796,49.80337984447219,52.174750444802946,52.2128085027476,49.22348712717237,49.114417148104884
0.08708708708708708,50.72820387880176,50.73613511926515,50.59677595769879,50.535926380841225,50.83823910366277,50.85488276098586,50.175078864343405,50.25240799906682,49.664984507704766,49.59789640238049,49.11160414247547,49.10833719668568,50.16846011795929,50.200641474575654,50.47112696729968,50.450474549981195,47.706826070890955,47.74239200377363,51.90483515215075,51.943959066879344,49.979421256356005,50.040492748539705,50.71686760568829,50.70344119557201,49.48534212296471,49.4713575062394,50.034722328509815,49.991701491833695,49.71959048769809,49.75981422944047,50.45174186273037,50.4006822748527,49.45423288633871,49.46281844453373,51.43622545481715,51.47906981868273,46.64568497010306,46.593794251159025,48.954832104498735,48.94030489567426,51.00926165922529,51.037604901669795,51.434673088487145,51.470986528850986,49.72757687488985,49.710898748646784,49.657240732394285,49.583090380216476,43.01465506452553,42.64987078411167,50.36556411060276,50.420989596894074,49.615364474162185,49.56570915848949,49.950159204745844,49.98177116686411,52.4495306712183,52.48891284925686,52.7720081636524,52.662533153358694
0.08808808808808809,51.432608174647555,51.44445577125532,51.29373797433696,51.23585207267706,50.57041526223878,50.5826951463646,49.93158351290667,50.00871384084765,50.917021482347295,50.869145508684255,48.95525392415627,48.96767771902546,50.456276499107545,50.492371307006565,51.32881123031157,51.30803119929807,47.944663444799154,47.98823337289286,52.53466533108505,52.57492062216737,49.60955190621717,49.6687170825628,50.49027397526116,50.48210338391982,49.723798737268446,49.71029369000356,49.655216933312595,49.61447570640944,48.31077090262844,48.349560561100965,49.86537801087356,49.82063188445887,50.5028323200435,50.50661785981024,51.531619386301024,51.57569603272406,46.966619806495764,46.92480041921312,48.03396027343774,48.01438759386704,50.17219301431312,50.201490464986975,51.49008577500721,51.525997488321615,48.75695268142822,48.74027468740519,50.71106620056411,50.643363863152906,44.34184529573446,43.970264882933236,50.94129996705106,50.99625740701522,50.04851215444308,50.00009996821888,49.86410767907698,49.89801580854143,52.370739219311375,52.41012335693668,47.807419579118715,47.71158142050648
0.0890890890890891,50.544587827956505,50.54895154288495,50.50764011535978,50.45079346792308,50.95287020580513,50.96714215429138,48.9835569289963,49.06104747633837,49.03073847256242,48.98290510101242,48.530403003465715,48.54466958935746,50.19050904550309,50.222388283909424,50.21055414943735,50.19023866974087,47.52323859441693,47.56914595252811,50.5769283273936,50.61716717899252,50.07951498741452,50.139647543959946,51.52499296905553,51.5159366930602,48.779722508128536,48.758937044455315,49.750551422296596,49.70500465745292,48.72994547145558,48.76965568104271,48.07225535563911,48.020525263301245,48.75362501729033,48.75209062960862,51.299859455876756,51.345764996557335,48.01355277011783,47.98046489692194,47.98129885801033,47.9568318174202,51.76530794936051,51.791697839623545,51.68111774646191,51.71934002491028,50.41666476296958,50.39510533008717,50.95655976044062,50.89742923813696,38.02521266121593,37.65112948534457,51.24664892651248,51.30167090941862,50.72374725947273,50.679038638379936,50.11507501807213,50.15167080306236,52.78758653244191,52.826391258125085,50.297109665396995,50.20640946600087
